review_id,current_plan_start,days_subscribed,date_reviewed,pay_freq,level,rating,first_level
34310,2022-03-28,193,2022-10-07,,Free,2,Free
51538,2022-06-27,6,2022-07-03,,Free,5,Standard
83540,2022-12-04,57,2023-01-30,,Free,1,Standard
38085,2022-10-07,0,2022-10-07,Yearly,Premium,5,Free
68363,2022-12-03,613,2024-08-07,,Free,4,Free
29315,2022-08-02,190,2023-02-08,,Free,5,Free
92547,2022-01-24,426,2023-03-26,,Free,5,Free
97429,2022-07-05,17,2022-07-22,Monthly,Standard,4,Free
32078,2022-04-06,13,2022-04-19,,Free,5,Premium
27910,2022-10-16,226,2023-05-30,,Free,4,Standard
70750,2022-05-19,409,2023-07-02,Yearly,Standard,2,Free
71903,2022-05-24,425,2023-07-23,,Free,4,Free
72726,2022-12-27,5,2023-01-01,Yearly,Standard,2,Standard
19564,2022-08-12,503,2023-12-28,,Free,4,Free
98777,2022-04-29,57,2022-06-25,,Free,3,Free
58701,2022-12-10,397,2024-01-11,,Free,4,Standard
39182,2022-02-21,339,2023-01-26,,Free,4,Free
95342,2022-12-07,79,2023-02-24,Monthly,Standard,4,Free
76645,2022-09-19,297,2023-07-13,,Free,3,Free
11469,2022-04-19,245,2022-12-20,,Free,5,Free
69712,2022-11-09,547,2024-05-09,,Free,5,Free
20881,2022-01-04,6,2022-01-10,Yearly,Premium,5,Premium
19811,2022-06-13,212,2023-01-11,Yearly,Premium,3,Free
78450,2022-04-08,221,2022-11-15,Yearly,Premium,5,Free
80376,2022-12-29,122,2023-04-30,Yearly,Standard,3,Free
64051,2022-11-20,237,2023-07-15,,Free,5,Free
95006,2022-03-31,39,2022-05-09,Monthly,Standard,3,Standard
55367,2022-01-27,103,2022-05-10,Yearly,Standard,3,Standard
78727,2022-07-02,116,2022-10-26,Yearly,Standard,4,Standard
70672,2022-04-01,35,2022-05-06,Yearly,Standard,3,Free
49255,2022-09-28,663,2024-07-22,,Free,5,Free
12242,2022-09-14,97,2022-12-20,Yearly,Standard,5,Free
45518,2022-05-04,267,2023-01-26,,Free,1,Standard
12045,2022-07-22,690,2024-06-11,,Free,2,Standard
95283,2022-10-03,6,2022-10-09,,Free,4,Free
14037,2022-06-05,727,2024-06-01,,Free,4,Standard
36673,2022-02-16,718,2024-02-04,Yearly,Standard,4,Free
77327,2022-08-22,193,2023-03-03,,Free,5,Free
82948,2022-07-31,507,2023-12-20,,Free,5,Free
44764,2022-02-16,161,2022-07-27,,Free,5,Free
12767,2022-06-06,330,2023-05-02,Yearly,Premium,3,Standard
79195,2022-05-06,370,2023-05-11,,Free,4,Free
98443,2022-11-30,23,2022-12-23,Monthly,Premium,3,Premium
19708,2022-11-19,609,2024-07-20,,Free,4,Free
82337,2022-10-13,183,2023-04-14,Yearly,Standard,3,Free
35037,2022-08-08,783,2024-09-29,,Free,2,Standard
14447,2022-09-03,107,2022-12-19,Monthly,Premium,5,Premium
50451,2022-04-25,27,2022-05-22,,Free,3,Free
20618,2022-04-30,184,2022-10-31,Yearly,Premium,2,Free
69258,2022-09-18,775,2024-11-01,,Free,4,Standard
44537,2022-05-29,427,2023-07-30,Yearly,Premium,1,Free
91186,2022-10-30,206,2023-05-24,,Free,1,Free
71305,2022-12-03,737,2024-12-09,,Free,4,Free
15565,2022-10-18,78,2023-01-04,,Free,2,Free
60762,2022-06-08,29,2022-07-07,Yearly,Standard,2,Standard
47984,2022-09-02,10,2022-09-12,,Free,2,Free
29848,2022-07-11,84,2022-10-03,Yearly,Standard,1,Free
48961,2022-10-12,9,2022-10-21,,Free,4,Free
85648,2022-05-26,417,2023-07-17,Yearly,Standard,5,Standard
66421,2022-04-15,765,2024-05-19,Yearly,Premium,5,Free
93125,2022-04-05,2,2022-04-07,,Free,5,Free
17509,2022-08-24,219,2023-03-31,,Free,1,Standard
18181,2022-01-27,202,2022-08-17,Monthly,Standard,2,Standard
78818,2022-12-31,237,2023-08-25,,Free,1,Free
82793,2022-07-09,147,2022-12-03,,Free,5,Free
37234,2022-05-30,0,2022-05-30,,Free,5,Free
54396,2022-05-21,4,2022-05-25,,Free,1,Free
49083,2022-01-31,768,2024-03-09,,Free,5,Free
74531,2022-07-03,326,2023-05-25,Yearly,Standard,2,Free
75995,2022-03-04,0,2022-03-04,,Free,5,Free
45699,2022-08-07,468,2023-11-18,,Free,1,Free
38720,2022-12-31,0,2022-12-31,,Free,4,Free
36726,2022-03-17,97,2022-06-22,,Free,3,Free
45204,2022-04-16,527,2023-09-25,Yearly,Standard,2,Free
68764,2022-02-10,19,2022-03-01,Yearly,Premium,3,Premium
59408,2022-04-22,213,2022-11-21,,Free,2,Premium
36301,2022-09-16,640,2024-06-17,,Free,1,Free
39825,2022-01-21,3,2022-01-24,Monthly,Standard,3,Premium
29968,2022-11-10,251,2023-07-19,,Free,4,Standard
28804,2022-05-30,393,2023-06-27,Yearly,Standard,3,Standard
24686,2022-03-10,622,2023-11-22,,Free,4,Free
53061,2022-10-03,6,2022-10-09,Yearly,Premium,4,Free
96698,2022-09-26,686,2024-08-12,,Free,3,Free
51436,2022-08-27,607,2024-04-25,,Free,2,Free
30584,2022-07-20,120,2022-11-17,,Free,5,Free
11807,2022-04-07,749,2024-04-25,,Free,5,Free
27621,2022-12-07,325,2023-10-28,,Free,1,Free
17474,2022-07-18,229,2023-03-04,,Free,5,Free
24145,2022-10-21,127,2023-02-25,,Free,4,Free
77591,2022-06-30,653,2024-04-13,,Free,5,Free
67960,2022-09-22,390,2023-10-17,Monthly,Premium,2,Premium
95050,2022-07-31,79,2022-10-18,,Free,4,Free
99202,2022-04-30,4,2022-05-04,Yearly,Premium,4,Free
24378,2022-04-07,9,2022-04-16,Monthly,Premium,1,Premium
52644,2022-11-08,127,2023-03-15,Yearly,Standard,4,Standard
44299,2022-09-03,474,2023-12-21,Yearly,Standard,4,Standard
64263,2022-11-22,8,2022-11-30,Yearly,Standard,4,Standard
66969,2022-08-02,145,2022-12-25,Monthly,Standard,3,Free
97718,2022-07-28,349,2023-07-12,,Free,4,Free
51219,2022-07-16,28,2022-08-13,Monthly,Premium,5,Free
16660,2022-08-03,725,2024-07-28,,Free,5,Free
33725,2022-10-13,36,2022-11-18,Monthly,Premium,5,Free
81348,2022-07-20,462,2023-10-25,Monthly,Standard,4,Free
51554,2022-10-14,159,2023-03-22,,Free,4,Free
21531,2022-07-26,95,2022-10-29,Yearly,Standard,4,Standard
17280,2022-10-25,190,2023-05-03,,Free,4,Standard
14190,2022-01-17,18,2022-02-04,Monthly,Standard,3,Standard
59654,2022-12-18,469,2024-03-31,,Free,4,Premium
46050,2022-11-27,272,2023-08-26,Yearly,Standard,2,Free
48747,2022-07-08,754,2024-07-31,,Free,5,Free
36701,2022-06-30,123,2022-10-31,Yearly,Standard,2,Standard
54378,2022-06-18,28,2022-07-16,,Free,3,Free
84147,2022-09-11,6,2022-09-17,,Free,5,Premium
63445,2022-12-07,57,2023-02-02,,Free,4,Free
91901,2022-05-29,235,2023-01-19,,Free,4,Standard
79437,2022-12-22,167,2023-06-07,Yearly,Premium,5,Standard
15034,2022-05-26,209,2022-12-21,,Free,4,Free
59441,2022-11-07,134,2023-03-21,,Free,4,Free
72246,2022-11-09,294,2023-08-30,Yearly,Premium,4,Premium
23023,2022-12-06,138,2023-04-23,Yearly,Standard,3,Standard
10306,2022-07-18,49,2022-09-05,Monthly,Standard,3,Free
61267,2022-10-28,535,2024-04-15,,Free,4,Premium
30736,2022-09-05,184,2023-03-08,,Free,5,Free
16026,2022-05-03,5,2022-05-08,Yearly,Standard,3,Standard
90634,2022-04-11,604,2023-12-06,Yearly,Standard,2,Free
64531,2022-06-08,361,2023-06-04,,Free,4,Free
24480,2022-06-22,97,2022-09-27,Yearly,Standard,4,Free
51607,2022-11-23,348,2023-11-06,,Free,2,Free
32606,2022-05-14,675,2024-03-19,,Free,5,Free
54888,2022-11-21,100,2023-03-01,Yearly,Standard,3,Standard
38713,2022-10-15,3,2022-10-18,,Free,4,Free
91932,2022-02-01,636,2023-10-30,,Free,5,Free
82613,2022-11-01,395,2023-12-01,Yearly,Premium,2,Free
18474,2022-09-17,694,2024-08-11,,Free,1,Premium
97561,2022-02-28,248,2022-11-03,Monthly,Premium,2,Premium
87071,2022-07-20,130,2022-11-27,,Free,1,Free
90017,2022-03-01,726,2024-02-25,Yearly,Standard,5,Free
23785,2022-11-02,517,2024-04-02,,Free,4,Free
74902,2022-06-28,79,2022-09-15,Yearly,Standard,2,Free
29648,2022-04-05,171,2022-09-23,,Free,4,Free
19652,2022-03-16,1,2022-03-17,Yearly,Standard,1,Standard
13942,2022-10-25,51,2022-12-15,Yearly,Standard,3,Free
43245,2022-01-12,10,2022-01-22,,Free,4,Free
94954,2022-07-28,142,2022-12-17,Yearly,Standard,3,Free
86921,2022-09-09,0,2022-09-09,,Free,1,Free
45933,2022-03-16,630,2023-12-06,,Free,5,Free
78984,2022-09-18,62,2022-11-19,,Free,2,Standard
54532,2022-04-23,385,2023-05-13,,Free,4,Free
49587,2022-11-09,528,2024-04-20,Yearly,Premium,2,Premium
99583,2022-02-19,754,2024-03-14,,Free,3,Free
54105,2022-03-20,0,2022-03-20,,Free,2,Free
78922,2022-08-01,252,2023-04-10,,Free,1,Standard
74616,2022-08-23,1,2022-08-24,,Free,4,Standard
57758,2022-11-04,333,2023-10-03,,Free,4,Free
75069,2022-07-11,45,2022-08-25,Yearly,Standard,3,Free
43288,2022-09-07,240,2023-05-05,,Free,4,Free
93215,2022-08-06,45,2022-09-20,,Free,5,Premium
19535,2022-04-01,2,2022-04-03,,Free,5,Free
62695,2022-01-25,3,2022-01-28,Yearly,Premium,4,Premium
36659,2022-02-04,172,2022-07-26,,Free,1,Free
69606,2022-12-02,786,2025-01-26,Yearly,Premium,5,Premium
83938,2022-07-02,66,2022-09-06,Yearly,Premium,5,Free
65775,2022-09-25,0,2022-09-25,,Free,4,Free
61201,2022-08-18,5,2022-08-23,,Free,5,Free
58382,2022-10-12,68,2022-12-19,,Free,4,Free
65580,2022-04-15,17,2022-05-02,Monthly,Standard,2,Free
24805,2022-09-17,94,2022-12-20,,Free,3,Free
14553,2022-06-18,10,2022-06-28,Monthly,Standard,2,Free
15375,2022-09-09,197,2023-03-25,,Free,5,Free
94585,2022-11-16,765,2024-12-20,,Free,4,Standard
84924,2022-07-12,621,2024-03-24,,Free,5,Free
53334,2022-05-14,183,2022-11-13,Monthly,Standard,3,Standard
23006,2022-04-28,681,2024-03-09,,Free,4,Free
73499,2022-10-15,741,2024-10-25,Monthly,Standard,3,Standard
41721,2022-10-21,8,2022-10-29,,Free,5,Free
26725,2022-11-27,411,2024-01-12,,Free,4,Free
32026,2022-03-09,43,2022-04-21,Yearly,Premium,3,Premium
86768,2022-10-16,3,2022-10-19,,Free,4,Free
67605,2022-04-11,195,2022-10-23,Yearly,Premium,5,Free
44088,2022-10-29,1,2022-10-30,Monthly,Premium,3,Free
63701,2022-03-30,303,2023-01-27,,Free,5,Free
66199,2022-11-23,286,2023-09-05,Monthly,Standard,3,Free
93693,2022-10-28,6,2022-11-03,,Free,4,Free
62947,2022-04-20,8,2022-04-28,,Free,4,Premium
34310,2022-04-23,592,2023-12-06,,Free,4,Free
77313,2022-01-07,50,2022-02-26,Yearly,Standard,5,Standard
90783,2022-09-09,434,2023-11-17,Yearly,Premium,2,Premium
79104,2022-09-05,74,2022-11-18,,Free,4,Free
19900,2022-06-15,295,2023-04-06,,Free,1,Free
21486,2022-09-22,422,2023-11-18,Monthly,Standard,1,Free
67737,2022-10-22,79,2023-01-09,Monthly,Premium,3,Free
35999,2022-12-22,71,2023-03-03,Yearly,Standard,3,Standard
60275,2022-04-20,618,2023-12-29,Yearly,Premium,3,Standard
85987,2022-05-11,111,2022-08-30,,Free,4,Standard
93339,2022-12-04,603,2024-07-29,,Free,1,Free
86192,2022-12-02,452,2024-02-27,Monthly,Premium,4,Standard
53426,2022-10-16,4,2022-10-20,,Free,3,Free
67100,2022-10-14,1,2022-10-15,Yearly,Premium,5,Premium
67651,2022-12-06,434,2024-02-13,,Free,2,Free
77834,2022-09-20,454,2023-12-18,Yearly,Premium,5,Free
11637,2022-05-07,3,2022-05-10,,Free,4,Free
65751,2022-02-21,610,2023-10-24,,Free,2,Free
64105,2022-12-15,29,2023-01-13,,Free,4,Free
59684,2022-02-06,1,2022-02-07,Yearly,Premium,5,Premium
22271,2022-05-01,22,2022-05-23,Yearly,Premium,5,Premium
90339,2022-02-05,672,2023-12-09,,Free,5,Free
41666,2022-01-03,36,2022-02-08,Yearly,Standard,4,Standard
86878,2022-10-21,79,2023-01-08,,Free,5,Free
12821,2022-07-05,59,2022-09-02,Yearly,Premium,5,Standard
13164,2022-04-28,553,2023-11-02,Monthly,Premium,3,Free
64887,2022-05-25,726,2024-05-20,,Free,5,Standard
42095,2022-02-24,119,2022-06-23,,Free,5,Free
46553,2022-04-16,378,2023-04-29,Yearly,Standard,2,Free
71181,2022-07-24,434,2023-10-01,,Free,2,Standard
83585,2022-02-23,181,2022-08-23,,Free,4,Free
66193,2022-08-16,138,2023-01-01,Yearly,Premium,5,Free
71627,2022-02-16,66,2022-04-23,,Free,5,Free
27913,2022-03-30,158,2022-09-04,Yearly,Premium,5,Free
28735,2022-07-28,2,2022-07-30,Monthly,Standard,4,Standard
62212,2022-06-13,170,2022-11-30,,Free,4,Free
83790,2022-12-09,119,2023-04-07,,Free,2,Free
81382,2022-11-27,102,2023-03-09,Monthly,Standard,1,Free
21674,2022-12-20,6,2022-12-26,,Free,5,Free
45830,2022-02-05,35,2022-03-12,,Free,2,Free
38414,2022-09-11,278,2023-06-16,Yearly,Standard,1,Free
33110,2022-04-24,718,2024-04-11,,Free,4,Free
90106,2022-01-25,3,2022-01-28,,Free,4,Free
68442,2022-06-10,128,2022-10-16,Monthly,Premium,5,Standard
66739,2022-11-17,8,2022-11-25,Yearly,Standard,3,Free
33023,2022-06-04,26,2022-06-30,,Free,4,Free
31512,2022-09-18,61,2022-11-18,,Free,4,Premium
67484,2022-06-28,65,2022-09-01,Yearly,Premium,5,Premium
53055,2022-06-12,440,2023-08-26,,Free,5,Standard
73066,2022-11-24,215,2023-06-27,Monthly,Standard,3,Standard
48954,2022-06-05,65,2022-08-09,,Free,1,Free
12213,2022-09-25,621,2024-06-07,Yearly,Standard,3,Free
55708,2022-03-07,60,2022-05-06,,Free,2,Free
78249,2022-02-06,4,2022-02-10,,Free,5,Free
69669,2022-01-19,0,2022-01-19,,Free,4,Free
70922,2022-06-30,304,2023-04-30,,Free,5,Premium
14344,2022-06-19,312,2023-04-27,,Free,2,Free
99654,2022-05-10,118,2022-09-05,,Free,4,Free
50349,2022-11-25,4,2022-11-29,Monthly,Standard,2,Standard
82668,2022-05-16,109,2022-09-02,,Free,5,Free
26343,2022-03-30,567,2023-10-18,,Free,4,Free
91541,2022-01-21,774,2024-03-05,,Free,5,Free
12510,2022-08-09,679,2024-06-18,,Free,5,Free
96144,2022-06-15,721,2024-06-05,,Free,1,Standard
58810,2022-03-20,335,2023-02-18,Yearly,Premium,5,Free
67522,2022-11-25,1,2022-11-26,,Free,4,Free
57873,2022-06-15,26,2022-07-11,Yearly,Premium,3,Free
63183,2022-02-05,95,2022-05-11,,Free,4,Free
80190,2022-07-03,557,2024-01-11,,Free,4,Free
79867,2022-07-07,76,2022-09-21,Yearly,Premium,5,Premium
96725,2022-01-11,15,2022-01-26,Monthly,Standard,5,Standard
67928,2022-08-23,36,2022-09-28,,Free,4,Free
52285,2022-09-26,22,2022-10-18,,Free,5,Free
16700,2022-01-08,94,2022-04-12,Monthly,Standard,2,Standard
79970,2022-12-23,5,2022-12-28,Yearly,Premium,3,Standard
11030,2022-07-05,423,2023-09-01,Monthly,Standard,4,Free
70950,2022-05-20,136,2022-10-03,,Free,1,Free
16678,2022-07-28,340,2023-07-03,,Free,5,Free
19881,2022-10-16,71,2022-12-26,,Free,3,Free
99182,2022-08-01,0,2022-08-01,,Free,5,Standard
87252,2022-12-31,6,2023-01-06,Yearly,Standard,4,Standard
65879,2022-07-22,509,2023-12-13,,Free,4,Free
33208,2022-08-01,60,2022-09-30,Yearly,Standard,4,Standard
64912,2022-04-08,155,2022-09-10,,Free,4,Free
44979,2022-05-28,433,2023-08-04,,Free,4,Free
22492,2022-09-12,247,2023-05-17,,Free,4,Standard
56172,2022-12-01,5,2022-12-06,,Free,1,Free
65596,2022-01-15,20,2022-02-04,,Free,1,Free
83515,2022-03-23,262,2022-12-10,Yearly,Standard,2,Standard
27920,2022-12-23,19,2023-01-11,,Free,5,Free
21563,2022-06-07,58,2022-08-04,,Free,5,Free
66866,2022-08-30,761,2024-09-29,,Free,5,Free
95279,2022-06-04,311,2023-04-11,,Free,3,Premium
25568,2022-09-17,18,2022-10-05,,Free,4,Free
64950,2022-12-19,19,2023-01-07,,Free,5,Free
61422,2022-01-09,503,2023-05-27,,Free,5,Free
71335,2022-04-04,26,2022-04-30,Yearly,Standard,4,Free
69145,2022-05-26,752,2024-06-16,,Free,2,Free
57323,2022-05-28,100,2022-09-05,,Free,4,Free
31623,2022-07-06,0,2022-07-06,,Free,4,Free
73137,2022-02-17,679,2023-12-28,,Free,5,Free
33814,2022-08-29,31,2022-09-29,,Free,2,Free
33561,2022-07-17,46,2022-09-01,,Free,4,Free
27166,2022-04-04,355,2023-03-25,,Free,5,Free
31045,2022-03-18,701,2024-02-17,,Free,1,Free
20473,2022-07-08,532,2023-12-22,,Free,1,Free
30927,2022-01-25,23,2022-02-17,,Free,1,Free
15408,2022-11-11,621,2024-07-24,,Free,5,Free
74724,2022-10-13,2,2022-10-15,,Free,4,Free
28375,2022-04-07,363,2023-04-05,,Free,5,Premium
42350,2022-04-19,1,2022-04-20,,Free,5,Free
38491,2022-09-06,399,2023-10-10,,Free,4,Free
53380,2022-12-12,28,2023-01-09,,Free,5,Free
59913,2022-01-18,0,2022-01-18,Monthly,Standard,3,Standard
50749,2022-03-05,4,2022-03-09,,Free,4,Free
25027,2022-11-23,1,2022-11-24,,Free,5,Free
27245,2022-11-20,375,2023-11-30,Yearly,Standard,2,Standard
51031,2022-03-11,145,2022-08-03,,Free,4,Free
20858,2022-05-25,287,2023-03-08,Yearly,Standard,4,Standard
81036,2022-02-13,320,2022-12-30,Yearly,Standard,3,Standard
87960,2022-01-08,159,2022-06-16,,Free,2,Free
41409,2022-09-12,8,2022-09-20,,Free,4,Free
46811,2022-07-24,1,2022-07-25,,Free,3,Free
52192,2022-07-21,16,2022-08-06,,Free,5,Free
31977,2022-10-23,109,2023-02-09,,Free,1,Free
26852,2022-11-05,0,2022-11-05,,Free,4,Free
75072,2022-11-26,115,2023-03-21,,Free,4,Standard
80562,2022-09-24,13,2022-10-07,,Free,4,Standard
55512,2022-03-21,160,2022-08-28,,Free,4,Free
43454,2022-05-17,305,2023-03-18,Yearly,Standard,3,Premium
45470,2022-12-01,53,2023-01-23,Yearly,Standard,2,Standard
60151,2022-05-26,54,2022-07-19,,Free,3,Free
25383,2022-10-09,40,2022-11-18,Yearly,Premium,5,Standard
19673,2022-06-24,399,2023-07-28,Yearly,Standard,5,Free
85710,2022-08-07,0,2022-08-07,,Free,1,Free
18422,2022-09-13,77,2022-11-29,,Free,1,Standard
93153,2022-10-11,0,2022-10-11,Yearly,Standard,4,Free
91996,2022-09-01,1,2022-09-02,Yearly,Premium,5,Premium
92079,2022-06-07,472,2023-09-22,Yearly,Standard,3,Standard
92314,2022-07-10,5,2022-07-15,Yearly,Standard,3,Premium
67894,2022-01-15,37,2022-02-21,Yearly,Standard,1,Standard
56349,2022-11-02,208,2023-05-29,,Free,4,Premium
90870,2022-11-19,385,2023-12-09,,Free,1,Standard
14436,2022-12-31,49,2023-02-18,Monthly,Premium,5,Free
12648,2022-11-12,50,2023-01-01,,Free,5,Free
26626,2022-05-09,383,2023-05-27,,Free,5,Free
72753,2022-12-30,5,2023-01-04,Yearly,Premium,3,Free
28491,2022-05-02,10,2022-05-12,,Free,4,Free
48891,2022-02-26,379,2023-03-12,,Free,4,Free
87620,2022-02-10,262,2022-10-30,,Free,5,Free
43563,2022-12-09,0,2022-12-09,Yearly,Premium,4,Free
91934,2022-08-22,72,2022-11-02,,Free,5,Free
69051,2022-04-13,782,2024-06-03,,Free,4,Free
52353,2022-08-20,105,2022-12-03,,Free,5,Standard
43361,2022-10-07,13,2022-10-20,,Free,4,Standard
91891,2022-02-20,351,2023-02-06,Yearly,Standard,1,Standard
59941,2022-10-10,57,2022-12-06,,Free,5,Standard
47666,2022-11-04,290,2023-08-21,,Free,5,Standard
47226,2022-01-13,385,2023-02-02,Monthly,Premium,1,Free
33808,2022-06-02,385,2023-06-22,Yearly,Standard,2,Free
15598,2022-05-20,320,2023-04-05,Yearly,Standard,5,Standard
83195,2022-11-03,739,2024-11-11,Yearly,Standard,5,Free
41225,2022-11-12,59,2023-01-10,,Free,4,Standard
35655,2022-11-08,65,2023-01-12,,Free,1,Free
19508,2022-08-11,431,2023-10-16,Monthly,Standard,2,Standard
16897,2022-04-30,26,2022-05-26,Yearly,Standard,2,Free
50396,2022-09-16,222,2023-04-26,,Free,5,Free
89632,2022-08-08,36,2022-09-13,Monthly,Standard,3,Free
25996,2022-06-28,82,2022-09-18,Yearly,Standard,3,Standard
79386,2022-10-07,182,2023-04-07,,Free,4,Free
57344,2022-12-09,705,2024-11-13,,Free,2,Standard
59898,2022-03-26,758,2024-04-22,Yearly,Premium,4,Premium
98954,2022-03-25,450,2023-06-18,Monthly,Standard,4,Free
80031,2022-09-27,3,2022-09-30,,Free,3,Free
73520,2022-07-03,606,2024-02-29,,Free,2,Free
52368,2022-03-18,111,2022-07-07,,Free,3,Free
53445,2022-07-11,627,2024-03-29,,Free,5,Free
55829,2022-04-15,454,2023-07-13,,Free,3,Free
43921,2022-07-06,496,2023-11-14,,Free,4,Standard
66512,2022-02-10,114,2022-06-04,Yearly,Standard,5,Standard
67399,2022-02-01,10,2022-02-11,,Free,1,Free
68157,2022-09-29,268,2023-06-24,,Free,3,Free
97150,2022-06-23,4,2022-06-27,Yearly,Standard,1,Free
19641,2022-04-23,521,2023-09-26,Monthly,Premium,5,Free
82526,2022-06-07,476,2023-09-26,,Free,4,Standard
50452,2022-12-27,348,2023-12-10,,Free,3,Free
39124,2022-01-17,461,2023-04-23,,Free,4,Standard
70624,2022-10-14,187,2023-04-19,,Free,4,Standard
12084,2022-03-09,4,2022-03-13,,Free,4,Free
21037,2022-04-12,692,2024-03-04,,Free,5,Free
80309,2022-03-17,34,2022-04-20,,Free,4,Free
12261,2022-09-12,17,2022-09-29,,Free,4,Standard
66198,2022-02-11,759,2024-03-11,Yearly,Premium,5,Premium
62968,2022-08-15,785,2024-10-08,Monthly,Premium,4,Free
49445,2022-03-10,0,2022-03-10,Monthly,Standard,2,Free
79201,2022-07-13,26,2022-08-08,Monthly,Standard,4,Free
67077,2022-09-25,81,2022-12-15,,Free,5,Free
49595,2022-02-16,37,2022-03-25,,Free,4,Free
50226,2022-08-22,676,2024-06-28,Yearly,Premium,4,Free
58707,2022-05-28,102,2022-09-07,,Free,4,Standard
71089,2022-10-03,521,2024-03-07,,Free,5,Free
96331,2022-10-04,321,2023-08-21,,Free,4,Premium
91672,2022-02-04,539,2023-07-28,Monthly,Standard,3,Standard
30372,2022-03-29,50,2022-05-18,Yearly,Premium,5,Premium
78278,2022-03-03,292,2022-12-20,,Free,4,Standard
24984,2022-01-07,0,2022-01-07,Yearly,Standard,2,Standard
97359,2022-04-02,300,2023-01-27,,Free,5,Standard
25029,2022-04-27,3,2022-04-30,,Free,4,Standard
48020,2022-03-09,46,2022-04-24,,Free,3,Free
21577,2022-12-04,326,2023-10-26,,Free,5,Free
29867,2022-06-12,38,2022-07-20,Yearly,Premium,1,Premium
36389,2022-06-23,1,2022-06-24,,Free,2,Free
91873,2022-01-07,7,2022-01-14,,Free,4,Free
23114,2022-11-07,79,2023-01-25,,Free,2,Free
85797,2022-11-18,29,2022-12-17,Monthly,Premium,5,Premium
54777,2022-03-21,182,2022-09-19,Yearly,Standard,4,Standard
60932,2022-02-07,676,2023-12-15,Yearly,Standard,2,Free
23692,2022-03-20,95,2022-06-23,,Free,5,Free
67611,2022-06-08,109,2022-09-25,Yearly,Standard,3,Standard
62186,2022-07-01,155,2022-12-03,Yearly,Standard,5,Premium
27996,2022-08-20,245,2023-04-22,,Free,4,Free
29883,2022-07-06,688,2024-05-24,Monthly,Standard,1,Premium
61808,2022-05-17,428,2023-07-19,Yearly,Standard,4,Standard
58476,2022-07-12,4,2022-07-16,,Free,3,Free
48969,2022-11-22,148,2023-04-19,,Free,2,Free
25991,2022-01-27,353,2023-01-15,,Free,4,Free
25957,2022-07-14,0,2022-07-14,,Free,4,Free
44735,2022-05-20,497,2023-09-29,Yearly,Premium,4,Free
87181,2022-03-25,27,2022-04-21,Yearly,Standard,3,Standard
28440,2022-06-03,113,2022-09-24,,Free,4,Free
73857,2022-01-13,497,2023-05-25,,Free,2,Free
83675,2022-07-07,4,2022-07-11,Monthly,Premium,2,Standard
24566,2022-07-13,413,2023-08-30,,Free,4,Free
22886,2022-05-10,41,2022-06-20,,Free,1,Free
74302,2022-03-21,214,2022-10-21,,Free,5,Free
91415,2022-10-30,59,2022-12-28,Yearly,Standard,3,Premium
28781,2022-09-08,43,2022-10-21,,Free,3,Free
14194,2022-04-06,565,2023-10-23,Yearly,Premium,2,Standard
28967,2022-09-11,369,2023-09-15,,Free,4,Free
66616,2022-03-10,600,2023-10-31,Monthly,Standard,4,Standard
84494,2022-12-20,554,2024-06-26,,Free,5,Standard
29199,2022-09-28,472,2024-01-13,,Free,4,Free
74491,2022-08-10,28,2022-09-07,,Free,2,Free
84700,2022-06-04,127,2022-10-09,,Free,4,Free
76391,2022-01-26,343,2023-01-04,Yearly,Premium,2,Premium
19964,2022-05-11,5,2022-05-16,Monthly,Premium,3,Free
50891,2022-12-15,49,2023-02-02,Yearly,Standard,3,Free
91891,2022-08-02,11,2022-08-13,,Free,5,Free
16077,2022-05-12,514,2023-10-08,,Free,4,Free
58775,2022-08-25,113,2022-12-16,,Free,4,Free
17617,2022-12-26,355,2023-12-16,Yearly,Standard,3,Standard
93344,2022-09-06,247,2023-05-11,,Free,4,Free
96743,2022-04-10,43,2022-05-23,,Free,4,Free
81169,2022-07-30,185,2023-01-31,Yearly,Premium,5,Premium
12301,2022-03-01,315,2023-01-10,Yearly,Premium,4,Free
32023,2022-09-29,235,2023-05-22,,Free,2,Premium
15436,2022-05-10,760,2024-06-08,Yearly,Premium,5,Free
52064,2022-01-14,44,2022-02-27,Yearly,Premium,5,Premium
64872,2022-03-27,216,2022-10-29,Yearly,Standard,3,Standard
13443,2022-07-02,73,2022-09-13,Monthly,Standard,3,Standard
37856,2022-10-05,0,2022-10-05,Yearly,Standard,3,Free
32358,2022-04-27,74,2022-07-10,Yearly,Standard,3,Standard
35898,2022-03-17,300,2023-01-11,,Free,5,Free
