country,product_category,brand,year_of_manufacture,product_age,repair_status,year_repaired
nld,vacuum,dirt devil,,,fixed,2021
nld,desktop computer,unknown,,,repairable,2021
nld,hi-fi separates,sharp,1983.0,38.0,fixed,2021
nld,printer/scanner,canon,,,end of life,2021
nld,toy,unknown,2019.0,2.0,end of life,2021
nld,hair & beauty item,unknown,1918.0,103.0,end of life,2021
nld,small kitchen item,philips,2015.0,6.0,end of life,2021
nld,hi-fi separates,akai,,,fixed,2021
nld,hi-fi separates,sony,1980.0,41.0,end of life,2021
nld,coffee maker,douwe egberts,,,end of life,2021
nld,coffee maker,siemens,,,end of life,2021
nld,printer/scanner,canon,2015.0,6.0,repairable,2021
nld,coffee maker,philips,,,fixed,2021
nld,vacuum,philips,2013.0,8.0,fixed,2021
nld,small kitchen item,tefal,2017.0,4.0,end of life,2021
nld,kettle,blokker,,,end of life,2021
nld,hi-fi integrated,mt logic,2016.0,5.0,fixed,2021
nld,vacuum,philips,2014.0,7.0,fixed,2021
nld,coffee maker,lattemento,,,end of life,2021
nld,small kitchen item,silvercrest,,,fixed,2021
nld,vacuum,nilfisk,,,end of life,2021
nld,hi-fi separates,denon,2021.0,0.0,end of life,2021
nld,hair & beauty item,medisana,,,end of life,2021
nld,watch/clock,unknown,2010.0,11.0,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,food processor,tristar,,,end of life,2021
nld,vacuum,black+decker,,,repairable,2021
nld,hair & beauty item,philips,,,fixed,2021
nld,mobile,unknown,2011.0,10.0,fixed,2021
nld,paper shredder,rexel,2005.0,16.0,fixed,2021
nld,small kitchen item,tefal,2013.0,8.0,repairable,2021
nld,watch/clock,unknown,1994.0,27.0,end of life,2021
nld,tv and gaming-related accessories,lg,2015.0,6.0,fixed,2021
nld,portable radio,grundig,2010.0,11.0,fixed,2021
nld,coffee maker,philips,2010.0,11.0,fixed,2021
nld,portable radio,sangean,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,portable radio,unknown,,,fixed,2021
nld,sewing machine,unknown,,,fixed,2021
nld,power tool,skil,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,portable radio,philips,,,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,fan,a.i.&e.,,,end of life,2021
nld,lamp,unknown,,,repairable,2021
nld,laptop,acer,2010.0,11.0,end of life,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,coffee maker,philips,2018.0,3.0,fixed,2021
nld,hi-fi integrated,sony,,,fixed,2021
nld,coffee maker,unknown,2010.0,11.0,end of life,2021
nld,handheld entertainment device,sony,2013.0,8.0,end of life,2021
nld,sewing machine,singer,2015.0,6.0,fixed,2021
nld,headphones,unknown,,,fixed,2021
nld,tv and gaming-related accessories,ferguson,2016.0,5.0,end of life,2021
nld,paper shredder,topcraft,2004.0,17.0,end of life,2021
nld,coffee maker,unknown,2018.0,3.0,end of life,2021
nld,watch/clock,unknown,,,fixed,2021
nld,coffee maker,nespresso,2017.0,4.0,end of life,2021
nld,watch/clock,unknown,,,fixed,2021
nld,lamp,unknown,,,repairable,2021
nld,coffee maker,philips,,,repairable,2021
nld,small kitchen item,silvercrest,,,end of life,2021
nld,hi-fi separates,sony,2014.0,7.0,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,coffee maker,krups,2019.0,2.0,fixed,2021
nld,iron,tefal,2014.0,7.0,fixed,2021
nld,coffee maker,jura,,,fixed,2021
nld,coffee maker,delonghi,,,fixed,2021
nld,food processor,braun,2011.0,10.0,repairable,2021
nld,flat screen,iiyama,2010.0,11.0,fixed,2021
nld,coffee maker,philips,2010.0,11.0,fixed,2021
nld,coffee maker,magimix,2010.0,11.0,fixed,2021
nld,vacuum,miele,2011.0,10.0,fixed,2021
nld,dslr/video camera,philips,,,end of life,2021
nld,vacuum,philips,2000.0,21.0,fixed,2021
nld,small kitchen item,solis,2016.0,5.0,fixed,2021
nld,tv and gaming-related accessories,samsung,2017.0,4.0,repairable,2021
nld,vacuum,miele,2020.0,1.0,fixed,2021
nld,power tool,bosch,2016.0,5.0,end of life,2021
nld,coffee maker,philips,2015.0,6.0,fixed,2021
nld,power tool,makita,2000.0,21.0,fixed,2021
nld,power tool,greenway,2016.0,5.0,fixed,2021
nld,iron,tefal,2017.0,4.0,fixed,2021
nld,coffee maker,delonghi nespresso,,,fixed,2021
nld,paper shredder,quigg,,,end of life,2021
nld,printer/scanner,hp,,,fixed,2021
nld,toy,unknown,,,fixed,2021
nld,power tool,parkside,2018.0,3.0,fixed,2021
nld,hi-fi separates,kenwood,2005.0,16.0,repairable,2021
nld,iron,philips,2001.0,20.0,fixed,2021
nld,small home electrical,unknown,2016.0,5.0,end of life,2021
nld,power tool,bosch,2001.0,20.0,fixed,2021
nld,dslr/video camera,sony,2000.0,21.0,fixed,2021
nld,hi-fi separates,kenwood,2010.0,11.0,fixed,2021
nld,small kitchen item,silvercrest,2015.0,6.0,fixed,2021
nld,vacuum,bosch,,,end of life,2021
nld,small kitchen item,unknown,2020.0,1.0,fixed,2021
nld,sewing machine,singer,2003.0,18.0,fixed,2021
nld,laptop,acer,2004.0,17.0,end of life,2021
nld,toaster,unknown,2006.0,15.0,fixed,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,laptop,acer,,,end of life,2021
nld,sewing machine,singer,,,end of life,2021
nld,small home electrical,unknown,2010.0,11.0,fixed,2021
nld,toy,bosch,,,end of life,2021
nld,large home electrical,gardena,,,fixed,2021
nld,small kitchen item,pelgrim,,,fixed,2021
nld,vacuum,aeg,,,fixed,2021
nld,vacuum,philips,,,fixed,2021
nld,hi-fi separates,jvc,,,fixed,2021
nld,coffee maker,siemens,,,fixed,2021
nld,misc,unknown,,,end of life,2021
nld,coffee maker,magimix nespresso,,,fixed,2021
nld,portable radio,grundig,,,end of life,2021
nld,large home electrical,unknown,,,fixed,2021
nld,iron,tefal,,,end of life,2021
nld,sewing machine,husqvarna,,,fixed,2021
nld,power tool,parkside,2021.0,0.0,repairable,2021
nld,laptop,dell,2014.0,7.0,fixed,2021
nld,vacuum,miele,,,end of life,2021
nld,desktop computer,packard bell,2011.0,10.0,fixed,2021
nld,food processor,princess,2019.0,2.0,fixed,2021
nld,coffee maker,philips,2010.0,11.0,fixed,2021
nld,vacuum,philips,2015.0,6.0,fixed,2021
nld,coffee maker,philips,,,fixed,2021
nld,iron,philips,1990.0,31.0,end of life,2021
nld,sewing machine,toyota,2000.0,21.0,fixed,2021
nld,sewing machine,husqvarna,2007.0,14.0,fixed,2021
nld,sewing machine,singer,2017.0,4.0,fixed,2021
nld,printer/scanner,hp,2017.0,4.0,end of life,2021
nld,sewing machine,lervia,,,fixed,2021
nld,sewing machine,toyota,2000.0,21.0,fixed,2021
nld,coffee maker,philips,2015.0,6.0,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,misc,unknown,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,sewing machine,lewenstein,2019.0,2.0,repairable,2021
nld,coffee maker,krups,,,fixed,2021
nld,hi-fi separates,lg,2010.0,11.0,end of life,2021
nld,vacuum,bosch,2019.0,2.0,fixed,2021
nld,power tool,black & decker,2017.0,4.0,repairable,2021
nld,vacuum,miele,2005.0,16.0,fixed,2021
nld,sewing machine,vendomatic,2010.0,11.0,fixed,2021
nld,sewing machine,pfaff,2010.0,11.0,fixed,2021
nld,large home electrical,unknown,,,end of life,2021
nld,vacuum,miele,,,fixed,2021
nld,aircon/dehumidifier,unknown,,,fixed,2021
nld,vacuum,dyson,,,fixed,2021
nld,power tool,delta,,,end of life,2021
nld,fan,unknown,,,fixed,2021
nld,hi-fi integrated,aldi,,,fixed,2021
nld,power tool,dremel,1999.0,22.0,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,sewing machine,pfaff,1960.0,61.0,fixed,2021
nld,food processor,quigg,,,end of life,2021
nld,large home electrical,bosch,,,fixed,2021
nld,small kitchen item,unknown,,,end of life,2021
nld,fan,hema,,,fixed,2021
nld,coffee maker,siemens,2016.0,5.0,fixed,2021
nld,small kitchen item,bourgini,,,end of life,2021
nld,small kitchen item,itimat,,,fixed,2021
nld,coffee maker,krups nespresso,,,repairable,2021
nld,tv and gaming-related accessories,unknown,,,fixed,2021
nld,vacuum,siemens,2015.0,6.0,end of life,2021
nld,hi-fi separates,sony,,,fixed,2021
nld,coffee maker,philips,2018.0,3.0,fixed,2021
nld,hair & beauty item,princess,2018.0,3.0,end of life,2021
nld,dslr/video camera,sony,,,end of life,2021
nld,small home electrical,reflecta,1985.0,36.0,fixed,2021
nld,small kitchen item,princess,,,fixed,2021
nld,vacuum,bestron,,,end of life,2021
nld,power tool,bosch,2004.0,17.0,end of life,2021
nld,desktop computer,compaq,,,fixed,2021
nld,small home electrical,kärcher,2018.0,3.0,end of life,2021
nld,small home electrical,philips,2017.0,4.0,end of life,2021
nld,hi-fi separates,sony,1985.0,36.0,end of life,2021
nld,toy,unknown,2019.0,2.0,end of life,2021
nld,power tool,gamma,2016.0,5.0,end of life,2021
nld,vacuum,philips,2016.0,5.0,end of life,2021
nld,small kitchen item,soehnle,2015.0,6.0,end of life,2021
nld,large home electrical,worx,,,fixed,2021
nld,toy,unknown,,,fixed,2021
nld,large home electrical,unknown,,,fixed,2021
nld,sewing machine,lewenstein,,,fixed,2021
nld,large home electrical,trophy,,,fixed,2021
nld,coffee maker,jura,,,repairable,2021
nld,food processor,philips,,,fixed,2021
nld,vacuum,unknown,,,repairable,2021
nld,power tool,unknown,1997.0,24.0,fixed,2021
nld,fan,inventum,2015.0,6.0,fixed,2021
nld,battery/charger/adapter,unknown,2000.0,21.0,fixed,2021
nld,lamp,unknown,2000.0,21.0,fixed,2021
nld,power tool,skil,2005.0,16.0,end of life,2021
nld,hi-fi separates,unknown,2005.0,16.0,repairable,2021
nld,coffee maker,unknown,2005.0,16.0,end of life,2021
nld,laptop,dell,2015.0,6.0,fixed,2021
nld,hair & beauty item,philips,2018.0,3.0,fixed,2021
nld,sewing machine,singer,2017.0,4.0,end of life,2021
nld,coffee maker,philips,2016.0,5.0,end of life,2021
nld,toy,unknown,,,end of life,2021
nld,sewing machine,pfaff,,,fixed,2021
nld,small kitchen item,tomado,2019.0,2.0,fixed,2021
nld,hi-fi separates,unknown,2000.0,21.0,end of life,2021
nld,vacuum,miele,2011.0,10.0,fixed,2021
nld,power tool,bosch,2000.0,21.0,fixed,2021
nld,fan,nabucco,1998.0,23.0,fixed,2021
nld,coffee maker,megamix,,,end of life,2021
nld,hi-fi separates,sony,2018.0,3.0,fixed,2021
nld,sewing machine,hillman,,,fixed,2021
nld,coffee maker,nespresso,,,end of life,2021
nld,lamp,unknown,,,end of life,2021
nld,coffee maker,braun,,,end of life,2021
nld,coffee maker,delonghi nespresso,,,fixed,2021
nld,small kitchen item,tristar,2015.0,6.0,end of life,2021
nld,coffee maker,philips,2012.0,9.0,fixed,2021
nld,hi-fi separates,sony,,,fixed,2021
nld,small kitchen item,tefal,2008.0,13.0,end of life,2021
nld,vacuum,tristar,2016.0,5.0,end of life,2021
nld,sewing machine,singer,1979.0,42.0,fixed,2021
nld,aircon/dehumidifier,clean air,2014.0,7.0,end of life,2021
nld,coffee maker,saeco,2013.0,8.0,end of life,2021
nld,hi-fi separates,panasonic,,,fixed,2021
nld,food processor,braun,2018.0,3.0,repairable,2021
nld,large home electrical,powerplus,2018.0,3.0,end of life,2021
nld,lamp,unknown,,,fixed,2021
nld,coffee maker,philips,2010.0,11.0,fixed,2021
nld,hi-fi separates,yamaha,,,end of life,2021
nld,laptop,hp compaq,,,fixed,2021
nld,small home electrical,unknown,,,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,food processor,bosch,,,fixed,2021
nld,laptop,hp,2010.0,11.0,repairable,2021
nld,coffee maker,philips,,,fixed,2021
nld,fan,calex,2015.0,6.0,fixed,2021
nld,lamp,unknown,,,fixed,2021
nld,hair & beauty item,omron,2011.0,10.0,fixed,2021
nld,misc,unknown,,,repairable,2021
nld,lamp,unknown,,,repairable,2021
nld,sewing machine,unknown,,,fixed,2021
nld,fan,ikea,2005.0,16.0,fixed,2021
nld,mobile,fairphone,,,end of life,2021
nld,coffee maker,saeco,2010.0,11.0,fixed,2021
nld,toy,tomy,,,repairable,2021
nld,tv and gaming-related accessories,philips,,,repairable,2021
nld,small kitchen item,unknown,,,repairable,2021
nld,power tool,kärcher,,,repairable,2021
nld,hair & beauty item,braun,2010.0,11.0,repairable,2021
nld,fan,unknown,2000.0,21.0,fixed,2021
nld,tv and gaming-related accessories,grundig,2005.0,16.0,repairable,2021
nld,iron,unknown,,,end of life,2021
nld,hi-fi separates,bose,,,end of life,2021
nld,coffee maker,melitta,2010.0,11.0,fixed,2021
nld,large home electrical,unknown,,,end of life,2021
nld,hi-fi separates,kenwood,,,fixed,2021
nld,vacuum,bosch,,,fixed,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,vacuum,philips,,,end of life,2021
nld,food processor,tefal,,,end of life,2021
nld,portable radio,logitech,,,fixed,2021
nld,small home electrical,brother,,,end of life,2021
nld,coffee maker,magimix,2006.0,15.0,fixed,2021
nld,small home electrical,unknown,,,fixed,2021
nld,tv and gaming-related accessories,unknown,,,fixed,2021
nld,small home electrical,unknown,2015.0,6.0,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,lamp,livarno,2018.0,3.0,fixed,2021
nld,portable radio,grundig,1964.0,57.0,end of life,2021
nld,kettle,bestron,2012.0,9.0,end of life,2021
nld,small kitchen item,afk,2010.0,11.0,fixed,2021
nld,small kitchen item,intertek,,,end of life,2021
nld,small home electrical,leifheit,,,fixed,2021
nld,vacuum,aeg,,,fixed,2021
nld,vacuum,unknown,,,fixed,2021
nld,vacuum,siemens,,,fixed,2021
nld,coffee maker,philips,,,fixed,2021
nld,coffee maker,nescafe dolce gusto,,,fixed,2021
nld,power tool,metabo,,,end of life,2021
nld,large home electrical,unknown,,,end of life,2021
nld,lamp,unknown,,,fixed,2021
nld,vacuum,siemens,,,end of life,2021
nld,misc,princess,,,fixed,2021
nld,coffee maker,krups nespresso,,,end of life,2021
nld,food processor,philips,,,fixed,2021
nld,hi-fi separates,sony,,,end of life,2021
nld,small home electrical,leifheit,,,fixed,2021
nld,handheld entertainment device,sony,,,repairable,2021
nld,decorative or safety lights,sensys,,,end of life,2021
nld,iron,philips,,,repairable,2021
nld,hair & beauty item,philips,,,end of life,2021
nld,iron,braun,,,end of life,2021
nld,watch/clock,unknown,,,fixed,2021
nld,vacuum,hitachi,2011.0,10.0,fixed,2021
nld,vacuum,rowenta,2020.0,1.0,fixed,2021
nld,mobile,unknown,2010.0,11.0,fixed,2021
nld,toy,unknown,2005.0,16.0,fixed,2021
nld,printer/scanner,hp,,,end of life,2021
nld,paper shredder,unknown,,,fixed,2021
nld,paper shredder,fellowes,,,end of life,2021
nld,toy,unknown,2021.0,0.0,fixed,2021
nld,hair & beauty item,philips,,,fixed,2021
nld,power tool,topcraft,2007.0,14.0,repairable,2021
nld,small home electrical,gardena,,,repairable,2021
nld,small home electrical,sony,2019.0,2.0,repairable,2021
nld,kettle,hema,2015.0,6.0,end of life,2021
nld,portable radio,philips,2010.0,11.0,fixed,2021
nld,lamp,ikea,2010.0,11.0,fixed,2021
nld,small home electrical,unknown,2019.0,2.0,fixed,2021
nld,vacuum,miele,2010.0,11.0,fixed,2021
nld,watch/clock,unknown,2017.0,4.0,end of life,2021
nld,coffee maker,nespresso,2015.0,6.0,end of life,2021
nld,vacuum,nilfisk,2009.0,12.0,fixed,2021
nld,hi-fi separates,sony,2012.0,9.0,fixed,2021
nld,food processor,blokker,2019.0,2.0,fixed,2021
nld,coffee maker,nespresso,2015.0,6.0,end of life,2021
nld,vacuum,philips,2016.0,5.0,fixed,2021
nld,sewing machine,unknown,2004.0,17.0,repairable,2021
nld,portable radio,philips,2016.0,5.0,end of life,2021
nld,sewing machine,singer,,,fixed,2021
nld,sewing machine,singer,,,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,portable radio,kenwood,,,end of life,2021
nld,lamp,unknown,,,fixed,2021
nld,hair & beauty item,unknown,,,end of life,2021
nld,coffee maker,philips,2018.0,3.0,end of life,2021
nld,hi-fi separates,yamaha,2010.0,11.0,end of life,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,vacuum,philips,,,fixed,2021
nld,laptop,hp,,,fixed,2021
nld,hair dryer,babyliss,2010.0,11.0,fixed,2021
nld,hi-fi separates,unknown,,,fixed,2021
nld,mobile,samsung,,,fixed,2021
nld,small kitchen item,unknown,,,end of life,2021
nld,printer/scanner,hp,,,end of life,2021
nld,vacuum,philips,,,fixed,2021
nld,battery/charger/adapter,vendex,,,fixed,2021
nld,hair & beauty item,unknown,,,fixed,2021
nld,coffee maker,philips,,,fixed,2021
nld,sewing machine,toyota,,,repairable,2021
nld,coffee maker,philips,2010.0,11.0,fixed,2021
nld,vacuum,philips,,,fixed,2021
nld,small kitchen item,philips,,,fixed,2021
nld,lamp,tizio,,,fixed,2021
nld,lamp,unknown,,,end of life,2021
nld,vacuum,nilfisk,,,fixed,2021
nld,hi-fi separates,media,,,fixed,2021
nld,portable radio,elro,,,fixed,2021
nld,coffee maker,krups,,,fixed,2021
nld,hi-fi separates,philips,,,end of life,2021
nld,iron,philips,,,end of life,2021
nld,hi-fi separates,jouth,,,fixed,2021
nld,coffee maker,philips,,,fixed,2021
nld,small home electrical,bosch,,,end of life,2021
nld,portable radio,philips,,,end of life,2021
nld,vacuum,electrolux,,,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,portable radio,sony,,,fixed,2021
nld,food processor,magic bullet,,,fixed,2021
nld,laptop,acer,,,fixed,2021
nld,food processor,bosch,,,fixed,2021
nld,sewing machine,singer,,,fixed,2021
nld,large home electrical,samsung,,,fixed,2021
nld,coffee maker,magimix,2017.0,4.0,fixed,2021
nld,coffee maker,krups,2014.0,7.0,fixed,2021
nld,small kitchen item,unknown,,,fixed,2021
nld,portable radio,sony,,,fixed,2021
nld,mobile,samsung,,,fixed,2021
nld,hi-fi integrated,philips,,,fixed,2021
nld,hi-fi separates,denon,1900.0,121.0,fixed,2021
nld,sewing machine,lewenstein,,,fixed,2021
nld,battery/charger/adapter,urban revolt,,,fixed,2021
nld,hair & beauty item,unknown,,,fixed,2021
nld,misc,philips,,,fixed,2021
nld,coffee maker,philips,,,fixed,2021
nld,hi-fi separates,krk systems,,,end of life,2021
nld,printer/scanner,hp,,,end of life,2021
nld,hi-fi separates,aiwa,,,repairable,2021
nld,headphones,jbl,,,end of life,2021
nld,vacuum,dyson,,,fixed,2021
nld,hi-fi separates,yamaha,,,fixed,2021
nld,hi-fi separates,harman kardon,2007.0,14.0,end of life,2021
nld,iron,philips,2012.0,9.0,fixed,2021
nld,small home electrical,hema,2007.0,14.0,fixed,2021
nld,power tool,kärcher,2001.0,20.0,fixed,2021
nld,vacuum,miele,2015.0,6.0,fixed,2021
nld,power tool,rupes,2009.0,12.0,end of life,2021
nld,small kitchen item,soehnle,2008.0,13.0,fixed,2021
nld,portable radio,sony,,,fixed,2021
nld,hi-fi integrated,philips,2001.0,20.0,fixed,2021
nld,food processor,magimix,2008.0,13.0,fixed,2021
nld,vacuum,miele,2014.0,7.0,fixed,2021
nld,vacuum,bosch,2019.0,2.0,fixed,2021
nld,vacuum,siemens,,,fixed,2021
nld,power tool,metabo,2001.0,20.0,fixed,2021
nld,hi-fi separates,technics,2007.0,14.0,fixed,2021
nld,large home electrical,klimarex,2004.0,17.0,end of life,2021
nld,power tool,metabo,2007.0,14.0,end of life,2021
nld,power tool,bosch,2007.0,14.0,end of life,2021
nld,decorative or safety lights,unknown,,,fixed,2021
nld,battery/charger/adapter,einhell,2009.0,12.0,end of life,2021
nld,tv and gaming-related accessories,nad,2001.0,20.0,repairable,2021
nld,lamp,gamma,2007.0,14.0,fixed,2021
nld,small kitchen item,at&e,2007.0,14.0,end of life,2021
nld,kettle,hema,2007.0,14.0,end of life,2021
nld,lamp,unknown,,,end of life,2021
nld,hi-fi separates,sony,2001.0,20.0,end of life,2021
nld,paper shredder,elro,2009.0,12.0,fixed,2021
nld,vacuum,wetrok,2016.0,5.0,fixed,2021
nld,vacuum,bosch,2017.0,4.0,fixed,2021
nld,coffee maker,miele,2016.0,5.0,fixed,2021
nld,paper shredder,quigg,2007.0,14.0,fixed,2021
nld,lamp,unknown,,,end of life,2021
nld,power tool,bosch,2001.0,20.0,end of life,2021
nld,hi-fi separates,medion,2004.0,17.0,end of life,2021
nld,vacuum,philips,2014.0,7.0,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,vacuum,miele,2014.0,7.0,fixed,2021
nld,hi-fi separates,panasonic,2003.0,18.0,end of life,2021
nld,vacuum,miele,2014.0,7.0,fixed,2021
nld,hi-fi integrated,philips,2000.0,21.0,end of life,2021
nld,coffee maker,saeco,,,fixed,2021
nld,small kitchen item,soehnle,,,fixed,2021
nld,hi-fi integrated,philips,,,end of life,2021
nld,small kitchen item,tefal,,,fixed,2021
nld,hi-fi separates,ion,,,end of life,2021
nld,vacuum,bosch,2017.0,4.0,fixed,2021
nld,tablet,apple,2017.0,4.0,fixed,2021
nld,food processor,unknown,2005.0,16.0,fixed,2021
nld,vacuum,philips,,,fixed,2021
nld,vacuum,bosch,,,end of life,2021
nld,sewing machine,singer,,,fixed,2021
nld,sewing machine,singer,,,fixed,2021
nld,hi-fi separates,samsung,,,fixed,2021
nld,sewing machine,singer,,,fixed,2021
nld,watch/clock,unknown,,,fixed,2021
nld,hi-fi integrated,philips,,,end of life,2021
nld,coffee maker,philips,2015.0,6.0,fixed,2021
nld,hi-fi separates,kenwood,,,fixed,2021
nld,food processor,unknown,,,fixed,2021
nld,misc,aldi,2019.0,2.0,fixed,2021
nld,hi-fi integrated,philips,2000.0,21.0,fixed,2021
nld,vacuum,miele,,,fixed,2021
nld,toy,nikko,,,fixed,2021
nld,small kitchen item,smeg,,,end of life,2021
nld,hi-fi integrated,sony,2000.0,21.0,fixed,2021
nld,hi-fi integrated,sony,2000.0,21.0,fixed,2021
